id,img,label,text,split,text_idx,pseudo_text_idx,pseudo_img_idx
20819,img/20819.png,0,after a hard day of work mohammed is very tired,train,784,6528,257
20163,img/20163.png,0,i am your equal!! spend money on me!!,train,785,2549,2426
50248,img/50248.png,0,"long story short askies, age restriction okay?",train,786,4034,3919
83619,img/83619.png,1,"i went to school and nikker cheated, ahh fuck",train,787,3947,3835
26459,img/26459.png,0,do you like kids? because i'm going to turn your mouth into a daycare,train,788,3898,3784
30412,img/30412.png,0,japanese fashion trends,train,789,263,2611
97035,img/97035.png,1,"put'n the ""ham"" in mohamed",train,790,264,258
74602,img/74602.png,0,this is what happens when you don't spank your kids,train,791,265,6574
93650,img/93650.png,0,i got kicked out of hogwarts for using black magic,train,792,266,4847
95742,img/95742.png,0,you know like when the tv doesn't work you give it a hard hit and then its all better,train,793,267,6201
93410,img/93410.png,0,i made a website for orphans it doesn't have a home page,train,794,268,5668
75203,img/75203.png,0,i only wear silk panties cotton ones remind me of slavery,train,729,241,259
54286,img/54286.png,0,thank god my ass needed a break,train,795,269,2012
02841,img/02841.png,0,birthday because i don't care if it's happy,train,796,6624,260
93076,img/93076.png,0,should i call a plumber or a electrician?,train,797,5600,5447
89407,img/89407.png,0,puts on sunblock doesn't protect from harmful rays,train,798,270,261
65728,img/65728.png,0,look son a dipshit that just made a nonpolitical post into a political one,train,799,7223,7083
75841,img/75841.png,0,why does the goat look wiser,train,800,4604,262
38624,img/38624.png,1,not my president not my residents,train,801,271,263
36187,img/36187.png,0,mama i just killed a man,train,802,272,5471
47095,img/47095.png,1,mandatory vaccinations without exemptions. i do nazi see the problem..,train,803,273,101
51746,img/51746.png,0,we should all be like muslims and not eat pork bc pigs are too cute,train,804,6495,264
32876,img/32876.png,1,those are some clean burning jews i tell ya h'wat,train,805,3160,3027
21408,img/21408.png,1,"i'm uncertain where i stand on abortion.. i like killing babies, but hate the idea of giving women a choice",train,806,42,2550
64513,img/64513.png,0,yo dawg i heard you loved chinese food so i ordered take out,train,807,6898,32
10527,img/10527.png,1,when you finally headshot 150 black people,train,808,274,7213
45891,img/45891.png,0,so your not a whore ? half a gram says you are,train,809,1910,1803
21096,img/21096.png,0,heartbreaking i weep for limp dicks everyday,train,810,6801,6638
57043,img/57043.png,0,life handed me lemons so i fucked them and gave them lemon-aids,train,811,275,265
85413,img/85413.png,0,they did not even leave dogs,train,812,276,3746
06392,img/06392.png,0,don't forget guys may is buy your wife a new gun month,train,813,3053,2915
97316,img/97316.png,1,*pulls pizza out of oven* everyone else at auschwitz:,train,814,4582,266
47290,img/47290.png,0,there are three types of girls,train,815,3623,3489
03971,img/03971.png,0,so i was sucking on her t*ts then the husband walks in and i just sk*t myself,train,816,2169,87
65237,img/65237.png,0,showing skin '' since you don't have anything else to offer ',train,817,277,2872
53017,img/53017.png,0,children trying to stay cool in the water,train,818,7217,267
13769,img/13769.png,0,my goal for 2018 is to accomplish the goals of 2017 which i should have done in 2016 because i promised them in 2014 and planned them in 2013,train,819,278,58
73258,img/73258.png,0,talk about everything is better in two's,train,820,2699,268
90278,img/90278.png,1,when your fifth wife eats grass from another guys hand,train,821,279,89
34186,img/34186.png,1,when i was a kid i thought black people were made from anal sex,train,312,107,3010
70594,img/70594.png,0,where's this bird box everyone's taking about?,train,822,3645,3518
74019,img/74019.png,0,enjoying new loungewear when it's chilly outside,train,823,6974,269
34581,img/34581.png,1,teacher : dont make any explosives inside the lab *le mohammed :,train,824,1760,1653
13486,img/13486.png,0,oh look... it's the wetern feminist movement when it comes to islam and sharia law,train,825,4684,4534
18607,img/18607.png,0,"my girlfriend said ""no more sex in our bed until you put a ring on it"" i really hope that she likes it",train,826,6949,6805
36048,img/36048.png,1,this would be racist if black people could read,train,827,280,2615
16283,img/16283.png,1,pork is unclean? ever smell one of these goat fuckers?,train,828,281,6973
72058,img/72058.png,0,i went to ride my bike today!,train,829,6334,270
70315,img/70315.png,0,i am a test dummy,train,830,6547,271
49076,img/49076.png,0,i want your feet to be my kid's jannah,train,831,5416,36
98351,img/98351.png,0,"each oven could only burn less than 6000 bodies per year, or the metal would fracture tone",train,832,4144,4025
57164,img/57164.png,1,i don't think abortion is wrong if i was raped i wouldn't won't some black baby in me either,train,833,3856,272
35460,img/35460.png,0,when someone tries to rape you but you rape him instead improvise. adapt. overcome,train,834,5041,76
69342,img/69342.png,1,starving mexican monkey eating peanuts,train,835,282,273
63295,img/63295.png,1,why isn't my drain working? probably cause the pipe's black,train,564,189,4884
87504,img/87504.png,0,white girls stepped their game up,train,836,2459,2333
85614,img/85614.png,0,why the fuck is this not already a meme?,train,837,4550,274
18650,img/18650.png,1,i am not gay.. i am a man who turned into a woman after a bee sting and now i am attracted to men. rellly. trust me,train,838,7357,7214
83014,img/83014.png,0,hahaha... fuck you bitch,train,839,6011,5855
41986,img/41986.png,0,they want this because they found love in eachother,train,840,2306,275
50867,img/50867.png,1,the name's todd.. retodd,train,841,3588,276
51092,img/51092.png,0,how do you make a 4 yr old cry twice? wipe your bloody cock off on their teddy bear,train,842,4915,4759
20945,img/20945.png,0,grabbing guns because criminals have too many is like castrating yourself because your neighbor has too many kids.,train,843,3778,253
91562,img/91562.png,0,meanwhile at the isis strip club,train,117,39,41
81720,img/81720.png,0,let's go! staring contest!,train,844,4149,277
78031,img/78031.png,1,what's the worst part of being black and jewish? having to sit at the back of the gas chamber that's reich,train,845,6233,6059
84351,img/84351.png,0,we cannot arm teachers it violates the rights of the shooter,train,846,5998,5839
69078,img/69078.png,0,why did god create them? so they could understand each other and hate each other,train,847,6648,6482
58463,img/58463.png,0,what you really mean when you say your going to the bathroom,train,848,3830,278
05123,img/05123.png,1,when cops question someone who just got robbed did anything seem strange? like maybe something black?,train,849,6064,5902
53924,img/53924.png,0,mom : can you mash the vegies me :,train,850,4462,4324
90481,img/90481.png,0,"dear girls, before you call a guy ugly, just remember he does not wear make up",train,851,6072,5911
30847,img/30847.png,0,when you get caught jacking off to the snapchat girl filter of yourself that wasn't me that was patricia,train,852,5965,5801
71392,img/71392.png,1,men are like dogs we re excited to see you... and have no clue what you're mad about,train,853,283,2211
25640,img/25640.png,0,when you and your squad rest after a long day protesting trump,train,854,4523,4378
52931,img/52931.png,0,i swear i put sunscreen on!,train,855,6553,279
50461,img/50461.png,0,say cheese! photobomb,train,856,284,5576
83941,img/83941.png,0,largest drug bust in u.s. history.... 2 tons of crack!!,train,857,6986,6849
70654,img/70654.png,1,future sex slaves welcome their muslim masters,train,858,5845,5676
71398,img/71398.png,0,"hundreds have gathered at a volkswagen owners meet up according to nasa, the glow from their check engine lights could be seen from space",train,859,3000,167
37182,img/37182.png,1,i may be blind but at least i'm not black,train,860,285,280
48920,img/48920.png,0,hello my lgbtq+ friends it's pride month so free shots for everyone!,train,861,286,5822
06439,img/06439.png,0,back to the... hall of fame 19th annual rock and roll,train,862,6098,281
05798,img/05798.png,0,when they become besties over the same dude,train,863,6514,6337
59261,img/59261.png,0,i wanna see the most fucked up meme. lets see what you got,train,864,287,282
09831,img/09831.png,1,"when someone says ""show me in the bible where it says jesus command gays should be out to death?"" leviticus 20:13",train,865,5215,283
75138,img/75138.png,0,what does a baby from auschwitz look like?,train,577,195,284
35412,img/35412.png,0,#treason anti-american democrat adam schiff funded by america-hating george soros,train,866,4767,4613
89170,img/89170.png,0,canadian border jumper detained by american patriot,train,867,288,3778
30276,img/30276.png,0,when the dishwasher isn't working properly and you have no tecnical knowledge whatsoever so you just decide to talk to it and hope it starts working good luck,train,868,289,6977
81263,img/81263.png,0,who you are inside matters more than how you want others to see you,train,869,3699,285
32089,img/32089.png,0,red wine? that's a lifestyle choice,train,870,5290,5136
92081,img/92081.png,0,this is a snakes mouth it all makes fucking sense now,train,871,290,6423
71052,img/71052.png,1,when the teacher leaves the room and the retarded kid puts his dick in the pencil sharpener,train,872,2409,2284
45960,img/45960.png,0,has more skeletons in her closet than jeffrey dahmer,train,873,6849,6693
19630,img/19630.png,0,i enjoyed watching the king kong movie,train,874,7202,286
18275,img/18275.png,1,"instead of being ""born again"" why not just grow up?",train,875,291,287
45836,img/45836.png,0,abyssynian slaves in iron collars,train,876,5127,288
87610,img/87610.png,0,i only wear silk panties cotton ones remind me of slavery,train,729,241,259
82154,img/82154.png,1,when you ask the jewish girl for her number and she starts rolling up her sleeve,train,877,292,3351
49128,img/49128.png,0,have you ever tired ethiopian food? they say its delicious,train,878,6357,289
73652,img/73652.png,0,"if trump isn't hitler, then i'm i'm a moron well i'm certainly not gonna argue with that",train,879,2587,2456
07124,img/07124.png,0,how to wink at a muslim,train,880,3366,3244
45780,img/45780.png,0,you think your day was bad? these two didn't get accepted to the same college,train,881,293,1929
58301,img/58301.png,1,"it hurts the poor muslim's feelings? well, whoopty doo... this aint arabia meathead",train,882,294,4653
86907,img/86907.png,0,i came to fingerpaint and fuck and im all out of poop,train,883,295,3826
